Reservation_ID,Customer_ID,Vehicle_ID,Vehicle_Class,Booking_Status,Booking_TS,Pickup_TS,Return_TS,Odo_Start,Odo_End,Fuel_Level,Rate,Promo_Code,City,GPS_Lat,GPS_Lon,Speed,Payment,Driver_License,Damage_Flag,Notes
RES-03475,CUST-0504,CAR-476,EV,Completed,2025/05/28 14:42,2025-06-01 14:42,03-06-2025 17:42,"57,294",57512,30%,₹2500 per day,WELCOME5,Delhi,12.859912670202087,77.5618228726727,130kmh,Debit Card,DL-5343002322,None,Tyre pressure alert during trip
RES-01449,CUST-0667, CAR-070 ,SUV,No_Show,04/03/2025 03:36,04/10/2025 03:36,2025/04/11 06:36,30455,30807,50%,₹2500 per day,WELCOME5,CHN,12.942049881282227,77.61882284610414,fast,wallet,DL-5463066282,Major,Interior cleaning required
RES-02149,CUST-1267,CAR 103,Creta,No_Show,01/03/2025 09:46,2025/01/08 09:46,2025-01-09 10:46,63105,"63,146",,,NEW10,delhi,12.927682822624513,77.59110478654594,105,cash,DL-3370142463,Major,Tyre pressure alert during trip
RES-01274,CUST-1584,car123,Hatchback,Cancelled,28-01-2025 06:14,2025-02-02T06:14,2025-02-03 19:14,71136,"71,594",25%,$20/day,,Mumbai,12.906576738666516,77.58623922140035,138 km/h,card,DL-4149389673,Major,
RES-04337,CUST-1081,CAR 242,EV,Completed,10-04-2025 07:50,2025-04-20 07:50,2025-04-23 04:50,"35,622",35781km,0.10,Rs1500/day,NEW10,New Delhi,12.856468955305832,77.63301300892815,,upi,DL-2248981631,Major,Car returned in good condition
RES-00915,CUST-0124,car039,Suzuki,Cancelled,2025-05-11T20:51,2025/5/14 20:62,2025-05-16 10:51,33209,33690,10%,$20/day,SAVE50,CHN,12.904891385402392,77.5731671658191,92,cash,DL-8453752925,Major,Vehicle returned late due to traffic
RES-02140,CUST-0030,CAR 117,Sedan,Cancelled,17-01-2025 19:21,2025-01-18 19:21,01/18/2025 19:21,77822,78258,1.0,"₹1,800/day",NEW10,Bengaluru,12.85115228228322,77.56055314017271,fast,-,DL-4991354002,Minor,Tyre pressure alert during trip
RES-03311,CUST-1097, CAR-594 ,Suzuki,No_Show,2025-01-21 13:02,01/31/2025 13:02,2025-02-01 04:02,40740 km,"40,993",50,₹2500 per day,,Mumbai,12.942695840955635,77.57591665521133,35 km/h, card,DL-4283151290,Major,Vehicle returned late due to traffic
RES-02154,CUST-1505,CAR447,Suzuki,Cancelled,2025/06/15 21:52,2025-06-24 21:52,2025-06-27T15:52,63719,63656,75%,Rs1500/day,DISC20,unknown,12.886138711487275,77.56676497164914,93kmh,upi,DL-3024618183,Major,Interior cleaning required
RES-00677,CUST-0898,CAR003,Hatchback,Cancelled,2025/2/1 6:75,2025-02-05 06:40,02/07/2025 22:40,62121 km,62620km,75%,1800 perday,DISC20,MUM,12.923295820791612,77.59540189724686,fast,card,DL-3256725020,Minor,Interior cleaning required
RES-04519,CUST-0182,CAR-291 ,Hatchback,No_Show,2025-03-23 23:14,2025/04/02 23:14,2025/4/3 21:77,59628 km,"60,058",0.25,1500/day,WELCOME5,Delhi,12.904447073393333,77.62855959137201,,-,DL-4380657786,Minor,AC performance slightly low
RES-01582,CUST-0448,car-087,Sedan,Cancelled,31-03-2025 06:54,2025-04-05T06:54,2025/4/7 8:60,37268 km,37178,0.25,₹1500/day,,Bengaluru,12.908822566627455,77.60277362716909,fast, card,DL-2910287499,Major,Customer satisfied with ride
RES-02543,CUST-1663,CAR090,SUV,Completed,2025-02-06T20:45,2025/2/10 20:65,2025/02/12 07:45,72668 km,"72,859",75%,1800 perday,NEW10,CHN,12.882424225428519,77.55456598297619,fast,UPI,DL-5981605612,Major,Vehicle returned late due to traffic
RES-03485,CUST-1667, CAR-047 ,SUV,Completed,2025-06-09 10:12,2025/06/11 10:12,2025-06-13 10:12,"79,893","80,300",50,1800 perday,DISC20,BLR,12.875009934419234,77.57253348783117,46,netbanking,DL-2386947740,Minor,
RES-03097,CUST-1341,CAR_589,Hatchback,Cancelled,2025/03/04 06:11,03/07/2025 06:11,08-03-2025 07:11,"21,687","21,808",0.5,USD 25/day,DISC20,BLR,12.869695998145973,77.62340601780825,93kmh,cash,DL-7872045565,None,Low fuel warning observed
RES-04449,CUST-1925,CAR253,EV,Completed,05/06/2025 15:37,2025/05/07 15:37,2025-05-08 22:37,57514,"57,866",0.75,₹2500 per day,DISC20,Mumbai,12.861621511219223,77.56515025267166,,upi,DL-2796384444,Major,Tyre pressure alert during trip
RES-03594,CUST-0789,car518,SUV,No_Show,2025/5/14 11:63,2025/5/24 11:66,2025/05/27 05:42,37561,37744km,0.5,USD 25/day,WELCOME5,delhi,12.923400170079017,77.58062289315879,96 km/h,card,DL-3502815067,None,Customer requested early pickup
RES-01435,CUST-1267, CAR-045 ,Sedan,Completed,2025-04-26 22:12,05/03/2025 22:12,05/05/2025 08:12,"13,152","13,565",30%,,NEW10,DELHI,12.895764151487672,77.56783713983273,139,card,DL-3370142463,Minor,
RES-02754,CUST-0377, CAR-385 ,Sedan,No_Show,2025/3/3 4:75,2025-03-06 04:51,06-03-2025 13:51,19261 km,19580km,0.5,₹ 2000 / day,DISC20,Bengaluru,12.8701666916948,77.595389060733,,upi,DL-2911251921,Minor,Vehicle returned late due to traffic
RES-04386,CUST-0653,CAR-024 ,EV,Completed,2025-03-13T11:03,19-03-2025 11:03,2025/03/20 18:03,28814 km,"28,742",50,,DISC20,unknown,12.851190015927125,77.64820164181886,fast,,DL-7955241409,None,AC performance slightly low
RES-04160,CUST-1168,car-185,Luxury,Completed,2025-04-18T10:29,19-04-2025 10:29,2025-04-19T05:29,23248 km,23427,0.10,$20/day,,N/A,12.86311182510971,77.56015698454577,fast,upi,DL-1716138181,Minor,Interior cleaning required
RES-01827,CUST-1566,CAR-155 ,Toyota,Completed,2025-05-07 12:31,05/14/2025 12:31,05/16/2025 03:31,24759,25116,75%,1800 perday,NEW10,Bengaluru,12.92380314449197,77.58861392423579,21 km/h,CARD,DL-9620702731,Minor,Vehicle returned late due to traffic
RES-03903,CUST-1671,car-080,EV,Cancelled,2025-02-06 23:45,02/16/2025 23:45,2025-02-18T12:45,37874,"38,179",75%,2000/day,,DELHI,12.906037526256073,77.63438848967189,,Wallet,DL-6714154302,Major,
RES-03893,CUST-0648,CAR_053,Luxury,No_Show,2025/03/10 15:03,19-03-2025 15:03,2025/03/20 00:03,76711,76938,50,₹ 2000 / day,NEW10,blr,12.859072579015653,77.59848716728703,fast,,DL-3201707386,Major,Customer satisfied with ride
RES-03038,CUST-1390,CAR-132,Creta,No_Show,2025-06-11T13:38,06/14/2025 13:38,2025-06-15 20:38,49127 km,49536km,0.75,,NEW10,blr,12.898981046606682,77.62999962618522,121kmh,upi ,DL-7689616014,None,Interior cleaning required
RES-01872,CUST-1413,CAR 081,Suzuki,Completed,04/29/2025 21:38,30-04-2025 21:38,05/03/2025 15:38,27824 km,27950km,1.0,1500 per day,,DELHI,12.908833053222919,77.58614517968132,81 km/h,CARD,DL-9476422066,None,Vehicle returned late due to traffic
RES-01643,CUST-0659,CAR268,EV,Completed,14-04-2025 18:26,22-04-2025 18:26,2025-04-25 09:26,32817 km,33061km,30%,1800 perday,WELCOME5,mumbai,12.881964134070472,77.6264513617236,138kmh,wallet,DL-8664423917,Minor,Tyre pressure alert during trip
RES-03340,CUST-1793,CAR 484,EV,No_Show,2025/1/21 14:75,2025-01-28 14:09,29-01-2025 03:09,49315,"49,671",50%,₹1500/day,SAVE50,bangalore,12.890855041077302,77.62065171116635,,-,DL-7038271481,Minor,Navigation system malfunction reported
RES-02964,CUST-0059,CAR 559,SUV,Completed,2025-02-02T10:19,2025/02/11 10:19,2025/02/12 06:19,"22,191",22149,0.10,₹2500 per day,WELCOME5,unknown,12.868121364311989,77.63742195891514,62 km/h,Wallet,DL-7517159199,Major,Customer requested early pickup
RES-02312,CUST-0834,car237,SUV,No_Show,06/06/2025 08:54,11-06-2025 08:54,2025-06-12T10:54,35361 km,35658,1.0,,,chennai,12.936920632414514,77.60737411689396,88kmh,Debit Card,DL-5198557006,Minor,Car returned in good condition
RES-02239,CUST-1761,CAR-049,Creta,Completed,2025-01-16 23:43,24-01-2025 23:43,27-01-2025 21:43,68993,68947,NA,1500 per day,NEW10,blr,12.914702823495018,77.62680603518045,86,upi ,DL-4597389755,Major,Vehicle returned late due to traffic
RES-00149,CUST-1896,CAR595,Suzuki,No_Show,2025/03/08 16:19,2025/03/13 16:19,2025/03/14 11:19,52292,"52,511",0.10,Rs1500/day,DISC20,CHN,12.946797569180328,77.60513739249552,38,Debit Card,DL-9555197244,None,
RES-00563,CUST-1691, CAR-564 ,Sedan,No_Show,02/01/2025 06:23,02/10/2025 06:23,2025-02-12 09:23,32823,32728km,100%,1800 perday,NEW10,CHN,12.913920584955292,77.58742011738221,fast,CARD,DL-7281604178,None,Vehicle returned late due to traffic
RES-03404,CUST-0494,CAR214,SUV,No_Show,29-06-2025 17:33,2025-06-30 17:33,2025-06-30T16:33,39419 km,39641km,0.25,,SAVE50,Bengaluru,12.916860971515383,77.63991418776325,fast,upi,DL-2491949446,Minor,
RES-01310,CUST-1122, CAR-402 ,EV,No_Show,2025/6/7 15:65,06/17/2025 15:59,2025-06-19 20:59,26572,26551km,50,,WELCOME5,delhi,12.93630145674249,77.64045602714877,24kmh,Wallet,DL-3918422249,Major,AC performance slightly low
RES-02533,CUST-0998,CAR308,SUV,No_Show,2025/06/03 05:18,2025-06-09T05:18,2025-06-10 05:18,63614 km,63963,100%,₹1500/day,DISC20,Bombay,12.905062687345964,77.60958095285304,59,,DL-5649819256,Minor,Customer requested early pickup
RES-00291,CUST-1509,CAR_059,EV,No_Show,02/09/2025 02:22,2025-02-18 02:22,20-02-2025 17:22,71908,72061km,,1500/day,SAVE50,CHN,12.903152610365648,77.64477433996444,fast,netbanking,DL-7657439521,Major,Navigation system malfunction reported
RES-00836,CUST-0479,CAR214,SUV,Cancelled,26-02-2025 11:34,08-03-2025 11:34,03/10/2025 13:34,"12,747",13051,10%,1500 per day,SAVE50,Chennai,12.89142133274069,77.61778923170975,28,Debit Card,DL-2328081118,Minor,
RES-02876,CUST-1151,CAR_443,Hatchback,Completed,01/30/2025 22:28,31-01-2025 22:28,2025-02-02T16:28,16347 km,16628km,0.75,,SAVE50,CHN,12.865809064683146,77.56360477151162,fast,Wallet,DL-2478917909,Minor,Navigation system malfunction reported
RES-00709,CUST-0926,CAR-322,Hatchback,Completed,2025/03/14 19:24,2025-03-20T19:24,2025-03-21 13:24,57752 km,57806,NA,USD 25/day,DISC20,New Delhi,12.917574714658556,77.57367322386368,75 km/h,UPI,DL-6000286134,Minor,AC performance slightly low
RES-00629,CUST-1242, CAR-343 ,Toyota,No_Show,06/21/2025 09:00,2025-06-25T09:00,06/27/2025 14:00,60896,61363,0.25,USD 25/day,,Mumbai,12.908243777380376,77.61706903271461,,CASH,DL-6231491009,None,Customer reported minor scratch on door
RES-02103,CUST-0049,CAR_006,Luxury,Cancelled,2025/06/18 15:41,2025/06/22 15:41,2025/6/22 12:62,70254,70746,NA,Rs1500/day,WELCOME5,Delhi,12.930356998206229,77.64846180098237,65 km/h,Debit Card,DL-2080318896,Minor,Navigation system malfunction reported
RES-02032,CUST-0785,CAR 127,EV,Completed,08-03-2025 11:05,2025/03/17 11:05,2025/3/18 23:67,67440 km,"67,542",NA,,,delhi,12.851925737947495,77.6445216513837,,cash,DL-2886764281,None,
RES-03944,CUST-0457,car-028,Hatchback,Completed,2025-01-08T22:07,2025-01-10T22:07,11-01-2025 00:07,45207 km,45417km,NA,₹2500 per day,,MUM,12.900776516324093,77.62846582317576,,UPI,DL-6635420815,Major,Low fuel warning observed
RES-03639,CUST-1906,car-387,Creta,Cancelled,2025-06-02T10:32,2025-06-05T10:32,2025-06-06 07:32,"37,414",37752km,25%,$20/day,DISC20,Mumbai,12.900211383353401,77.599749896648,98,upi ,DL-1923796556,Minor,Navigation system malfunction reported
RES-04080,CUST-1315,CAR417,Toyota,Completed,2025-04-04T17:58,2025-04-14T17:58,2025/04/14 15:58,35508 km,35942,0.5,₹2500 per day,SAVE50,bangalore,12.893941754463734,77.55226882779904,120kmh,-,DL-7011124789,Minor,Vehicle returned late due to traffic
RES-00938,CUST-0150,CAR 508,Sedan,Cancelled,2025-04-17 15:42,2025-04-26T15:42,2025/04/29 05:42,36802 km,"36,829",0.5,Rs1500/day,SAVE50,N/A,12.933846247303663,77.63921517597242,139kmh,,DL-9999708818,None,AC performance slightly low
RES-02134,CUST-1019,CAR_361,EV,Completed,2025/06/06 23:53,2025/06/11 23:53,2025-06-11T22:53,54707,54739,50,₹2500 per day,SAVE50,Bombay,12.881264587153536,77.61887919587708,43 km/h,Credit Card,DL-3692115315,Minor,Vehicle returned late due to traffic
RES-03392,CUST-0852,car-571,Hatchback,Cancelled,2025-03-14 12:38,2025-03-15T12:38,2025-03-17T04:38,42385 km,42609,,2000/day,WELCOME5,Bombay,12.89097431713151,77.63526377484489,,CASH,DL-7225762029,None,Navigation system malfunction reported
RES-01554,CUST-0757,car-153,Toyota,Cancelled,2025/6/28 20:69,06/29/2025 20:29,2025/06/30 14:29,62133,"62,300",0.30,₹2500 per day,DISC20,MUM,12.884821084955515,77.63969801794212,,CASH,DL-3869395620,Minor,Low fuel warning observed
RES-02337,CUST-1159,CAR-291 ,Hatchback,No_Show,2025/05/16 18:26,2025-05-25 18:26,05/27/2025 01:26,23459 km,23677,1.0,₹ 2000 / day,NEW10,bangalore,12.855582898872168,77.62533340964723,fast, card,DL-2843388190,Major,Tyre pressure alert during trip
RES-01064,CUST-1331,car072,Toyota,Completed,2025/3/19 0:76,22-03-2025 00:50,2025/03/23 00:50,"62,943",63184km,75,USD 25/day,,CHN,12.85813953371,77.62418757965126,56kmh,,DL-2118984719,Major,Customer satisfied with ride
RES-03788,CUST-0946,CAR-062,Creta,Completed,2025-06-09T12:54,06/18/2025 12:54,2025/06/18 21:54,33823 km,34309,0.75,₹ 2000 / day,DISC20,CHN,12.931975488656635,77.62610323865245,,-,DL-7693685029,None,Customer requested early pickup
RES-00533,CUST-1260,car-549,Suzuki,No_Show,2025/05/21 11:11,2025-05-26T11:11,2025/05/27 08:11,57311,57376,30%,$20/day,NEW10,New Delhi,12.895207928491011,77.57617086853608,42 km/h,,DL-8784860411,Minor,Customer requested early pickup
RES-01675,CUST-0492,car579,Toyota,Completed,2025/06/05 02:14,2025-06-15T02:14,06/16/2025 11:14,57081 km,57445,NA,$20/day,,N/A,12.905972493308832,77.6140603035605,46 km/h, card,DL-8962310255,None,Customer satisfied with ride
RES-03842,CUST-0763,CAR_154,Creta,Cancelled,2025/06/16 07:16,22-06-2025 07:16,23-06-2025 06:16,"48,706",49175,0.75,₹1500/day,SAVE50,chennai,12.930195319610885,77.5529048446838,fast,wallet,DL-9237152026,Minor,Tyre pressure alert during trip
RES-04460,CUST-0073,CAR 223,Sedan,Cancelled,2025/1/7 4:77,2025-01-09T04:30,01/10/2025 15:30,54729 km,"55,085",0.10,"₹1,800/day",WELCOME5,blr,12.930382471399906,77.57955942258297,fast,wallet,DL-4649869200,Major,Customer requested early pickup
RES-01863,CUST-0709, CAR-104 ,Suzuki,Completed,2025/2/6 5:71,2025-02-07T05:50,2025/02/08 09:50,67427 km,67602,NA,USD 25/day,DISC20,unknown,12.917223927847061,77.60108238344574,87 km/h,upi ,DL-4298261531,None,Car returned in good condition
RES-00344,CUST-0279,CAR-147,Hatchback,Completed,2025-03-25T03:42,04/02/2025 03:42,04-04-2025 13:42,54857 km,55039km,30%,$20/day,DISC20,bangalore,12.92781709474967,77.6499634170107,,netbanking,DL-4142844876,Major,Low fuel warning observed
RES-01387,CUST-1740,car-590,SUV,Cancelled,08-04-2025 09:18,2025-04-13T09:18,2025-04-15 10:18,62483 km,"62,920",0.5,1800 perday,,bangalore,12.913465177644014,77.61517885616564,61 km/h,,DL-2440742903,Minor,Customer requested early pickup
RES-04385,CUST-1952,car-412,Hatchback,Cancelled,2025/04/27 20:40,2025-05-07 20:40,2025-05-07 18:40,"63,200",63306,25%,,WELCOME5,Bombay,12.890226900258304,77.56102237251793,fast,wallet,DL-5383745291,Minor,Navigation system malfunction reported
RES-01060,CUST-1597, CAR-343 ,Toyota,Completed,2025/05/03 12:04,2025-05-12 12:04,2025-05-13T15:04,23950 km,24429km,50,Rs1500/day,DISC20,Delhi,12.87706035160844,77.58519466616218,33kmh,CASH,DL-3241626941,Major,Customer reported minor scratch on door
RES-01943,CUST-1573,CAR_019,Sedan,Cancelled,2025-05-29T10:31,01-06-2025 10:31,2025/06/01 05:31,"55,067",55427km,,,DISC20,N/A,12.948362095317092,77.59798707888565,100kmh,card,DL-8022834231,Minor,Customer satisfied with ride
RES-03557,CUST-1905,CAR-125,Luxury,Completed,2025/4/26 1:62,2025/05/05 01:52,2025-05-07 11:52,"76,867","77,176",25%,₹2500 per day,WELCOME5,New Delhi,12.921940830091446,77.62872673814394,83,wallet,DL-1736545370,None,
RES-01474,CUST-1224, CAR-137 ,Creta,Cancelled,05/18/2025 01:21,2025-05-26 01:21,2025-05-28T23:21,"25,891",26037km,30%,₹ 2000 / day,,bangalore,12.923540055546193,77.55141398061566,77kmh,Wallet,DL-3010052225,None,Tyre pressure alert during trip
RES-04443,CUST-1104,CAR-332 ,Hatchback,No_Show,2025/5/24 13:75,06/03/2025 13:59,2025/6/3 17:78,23828,24091km,50,Rs1500/day,SAVE50,Bombay,12.901416597035281,77.59426676395854,,-,DL-6410455346,None,Car returned in good condition
RES-00036,CUST-0201,car-068,Toyota,No_Show,2025-03-12 21:44,03/16/2025 21:44,2025/03/18 16:44,"57,915",58048km,30%,,WELCOME5,Bombay,12.913147502088902,77.57357804798016,133,CARD,DL-3275271978,Major,Interior cleaning required
RES-03526,CUST-0853,CAR 074,Sedan,No_Show,2025-03-09T04:50,03/18/2025 04:50,19-03-2025 08:50,64660 km,"64,774",0.10,"₹1,800/day",NEW10,DELHI,12.939384027339221,77.61249515765063,29kmh,card,DL-9806685378,Major,Tyre pressure alert during trip
RES-03981,CUST-0601,car-134,Luxury,No_Show,2025-06-21 07:10,2025/6/27 7:72,2025/06/28 20:10,15009 km,"15,309",100%,Rs1500/day,WELCOME5,Bengaluru,12.911234450872668,77.61505260673653,93,,DL-1427061424,Major,Car returned in good condition
RES-02208,CUST-1853,CAR_557,Suzuki,Completed,2025-01-08T20:40,15-01-2025 20:40,01/17/2025 21:40,28831,28876km,NA,Rs1500/day,SAVE50,CHN,12.888096833278432,77.5556723310479,fast,Credit Card,DL-9062537035,None,
RES-01497,CUST-0251, CAR-263 ,EV,Cancelled,2025-02-21 04:31,2025-02-28T04:31,2025-02-28 15:31,18788 km,18905,25%,,WELCOME5,Mumbai,12.920287109046736,77.58282066181302,63,card,DL-3391412865,Minor,Customer requested early pickup
RES-04055,CUST-1598,CAR-024 ,EV,Cancelled,03/01/2025 21:51,2025/03/05 21:51,03/07/2025 22:51,65848 km,65809km,50,$20/day,DISC20,mumbai,12.897090328704119,77.64709276509691,133,UPI,DL-7393706629,None,Customer reported minor scratch on door
RES-04094,CUST-0183,CAR-092 ,Suzuki,Cancelled,2025-05-21T10:45,2025/05/28 10:45,2025-05-30T16:45,79688 km,"80,171",50,1500/day,NEW10,CHN,12.90572327071945,77.5978170746106,62 km/h,wallet,DL-9349783908,Minor,Customer requested early pickup
RES-03173,CUST-1793,CAR 449,Creta,Completed,2025-03-30 10:14,2025/03/31 10:14,04/03/2025 03:14,72085 km,72007,30%,₹2500 per day,,bangalore,12.911520463230017,77.56291462956952,,card,DL-7038271481,None,
RES-04469,CUST-0565,CAR-534 ,Suzuki,Cancelled,2025-02-28T17:11,2025/03/10 17:11,03/12/2025 04:11,"23,609","23,988",0.5,Rs1500/day,WELCOME5,blr,12.861082171316479,77.63944471713504,,Wallet,DL-9162706692,None,Car returned in good condition
RES-01511,CUST-1334,car352,Hatchback,No_Show,27-04-2025 21:02,2025/05/06 21:02,2025/05/08 10:02,77260,77713km,25%,1500/day,DISC20,DELHI,12.858618919116974,77.62147506868487,22 km/h,card,DL-2820049322,None,Customer reported minor scratch on door
RES-00271,CUST-0168,CAR407,Luxury,Completed,04/08/2025 02:19,04/12/2025 02:19,04/12/2025 02:19,"65,051",65149km,,₹1500/day,SAVE50,BLR,12.927381991589884,77.56489215580832,,card,DL-3580203573,Major,Interior cleaning required
RES-03691,CUST-0800,CAR-052,Toyota,No_Show,2025-03-02 21:46,2025/03/06 21:46,07-03-2025 21:46,"37,738","37,898",75,USD 25/day,WELCOME5,delhi,12.871427903449687,77.60680691353248,fast,,DL-1613499579,Major,Tyre pressure alert during trip
RES-00233,CUST-1517,car-175,SUV,Cancelled,04-03-2025 00:23,2025/3/13 0:68,2025-03-15T07:23,75145,"75,621",75,"₹1,800/day",DISC20,BLR,12.94811817639376,77.59463882782144,71,Credit Card,DL-9097957866,None,Low fuel warning observed
RES-01567,CUST-1983,CAR314,Suzuki,Cancelled,03/18/2025 00:29,2025/3/23 0:73,2025-03-24T13:29,35667,36136,0.75,"₹1,800/day",DISC20,Bengaluru,12.92898602379741,77.55326745785251,fast,Wallet,DL-7641963593,Major,Customer requested early pickup
RES-02580,CUST-1554,CAR479,Hatchback,No_Show,2025/01/10 17:45,2025-01-20T17:45,2025/1/23 5:60,15453 km,"15,475",0.5,$20/day,,chennai,12.947731216678699,77.63126662508553,48 km/h,-,DL-5939308370,None,Navigation system malfunction reported
RES-03164,CUST-1783,CAR_473,Creta,No_Show,2025/3/3 11:71,2025-03-06T11:48,2025/3/9 8:72,79713 km,79729km,0.5,₹2500 per day,DISC20,CHN,12.921801402235237,77.63066745273937,,,DL-2716987351,None,Customer reported minor scratch on door
RES-03354,CUST-0104,car120,Toyota,Cancelled,2025/6/4 23:75,2025/6/5 23:75,06-06-2025 13:33,57048,"57,237",0.10,USD 25/day,SAVE50,N/A,12.884245599459605,77.60347705212395,,Wallet,DL-1969140162,None,Tyre pressure alert during trip
RES-02067,CUST-1844,CAR-052,Toyota,Cancelled,2025-03-04 12:29,2025-03-09 12:29,2025/03/11 12:29,"43,189",43643km,NA,Rs1500/day,,BLR,12.877600909034312,77.60222244443123,,CARD,DL-2457213039,None,Tyre pressure alert during trip
RES-03199,CUST-1427, CAR-286 ,Toyota,Completed,2025/05/25 05:48,06/04/2025 05:48,04-06-2025 07:48,77765 km,77867,100%,₹2500 per day,SAVE50,N/A,12.912124715927565,77.56202486147578,21,CASH,DL-4692183859,Major,AC performance slightly low
RES-00144,CUST-0850,car-326,Hatchback,Completed,02/08/2025 12:37,2025-02-18 12:37,20-02-2025 00:37,"44,961","45,218",75,USD 25/day,,Bombay,12.864176667125939,77.57287912983988,128kmh,Debit Card,DL-8326510643,None,
RES-03144,CUST-0062,CAR-121,Suzuki,No_Show,2025/5/5 5:65,08-05-2025 05:18,2025-05-09T15:18,28177,28485,75%,USD 25/day,,bangalore,12.870464490501053,77.56638884320058,fast,netbanking,DL-4227122142,None,Low fuel warning observed
RES-00731,CUST-0689,car428,Luxury,Cancelled,06/09/2025 02:28,2025/06/11 02:28,2025/6/11 9:75,"63,627","64,075",25%,1500/day,DISC20,DELHI,12.870886168465653,77.5997395680525,,wallet,DL-3223922605,None,Customer reported minor scratch on door
RES-02820,CUST-1898,CAR-032 ,Suzuki,Cancelled,2025/05/14 05:51,2025/05/20 05:51,2025-05-21T16:51,47629,47789km,0.10,1500/day,NEW10,MUM,12.859453338841357,77.56831567201772,fast,Wallet,DL-4279181803,Major,Tyre pressure alert during trip
RES-01831,CUST-1133,CAR107,Luxury,Completed,2025/3/1 3:61,02-03-2025 03:05,2025-03-03 22:05,77917 km,77960km,50,1500 per day,DISC20,Chennai,12.885221302737586,77.62653438410933,120,cash,DL-6212219432,None,Tyre pressure alert during trip
